0,11,10,0
0,11,12,0
0,11,14,0
0,11,16,0
0,11,17,0
0,11,18,0
0,11,8,19
0,12,19,3
0,12,19,4
0,12,19,5
0,12,19,6
0,12,19,7
0,12,19,8
0,12,19,9
0,12,19,10
0,12,19,12
0,12,19,13
0,12,9,0
0,12,13,0
0,12,15,0
0,12,19,0
0,12,8,19
0,13,19,3
0,13,19,4
0,13,19,5
0,13,19,6
0,13,19,7
0,13,19,8
0,13,19,9
0,13,19,10
0,13,19,11
0,13,7,0
0,13,8,0
0,13,10,0
0,13,18,0
0,13,6,19
0,13,8,19
0,13,9,19
0,13,10,19
0,14,19,2
0,14,19,3
0,14,19,4
0,14,19,5
0,14,19,6
0,14,19,7
0,14,19,8
0,14,19,11
0,14,19,13
0,14,7,0
0,14,8,0
0,14,9,0
0,14,13,0
0,14,15,0
0,14,16,0
0,14,17,0
0,14,18,0
0,14,19,0
0,14,17,19
0,14,18,19
0,15,19,3
0,15,19,4
0,15,19,5
0,15,19,6
0,15,19,7
0,15,19,8
0,15,19,11
0,15,5,0
0,15,8,0
0,15,10,0
0,15,13,0
0,15,14,0
0,15,17,0
0,15,18,0
0,15,19,0
0,16,19,1
0,16,19,2
0,16,19,3
0,16,19,4
0,16,19,5
0,16,19,6
0,16,5,0
0,16,8,0
0,16,11,0
0,16,12,0
0,16,13,0
0,16,14,0
0,16,15,0
0,16,17,0
0,16,18,0
0,16,19,0
0,16,6,19
0,16,7,19
0,16,9,19
0,16,18,19
0,17,19,3
0,17,19,4
0,17,19,5
0,17,19,9
0,17,19,11
0,17,19,12
0,17,10,0
0,17,11,0
0,17,13,0
0,17,14,0
0,17,15,0
0,17,18,0
0,17,19,0
0,17,1,19
0,17,2,19
0,17,10,19
0,18,19,3
0,18,19,4
0,18,19,5
0,18,19,9
0,18,19,11
0,18,19,12
0,18,12,0
0,18,13,0
0,18,17,0
0,18,18,0
0,18,2,19
0,18,3,19
1,19,19,1
4,19,19,1
7,19,19,1
8,19,19,1
9,19,19,1
10,19,19,1
11,19,19,1
12,19,19,1
13,19,19,1
12,0,19,2
17,0,19,2
0,19,19,2
1,19,19,2
5,19,19,2
6,19,19,2
7,19,19,2
9,19,19,2
10,19,19,2
18,0,19,3
0,19,19,3
1,19,19,3
2,19,19,3
4,19,19,3
6,19,19,3
8,19,19,3
10,19,19,3
11,19,19,3
12,19,19,3
1,0,19,4
12,0,19,4
13,0,19,4
18,0,19,4
2,19,19,4
3,19,19,4
4,19,19,4
6,19,19,4
7,19,19,4
9,19,19,4
11,19,19,4
12,19,19,4
4,19,19,5
6,19,19,5
8,19,19,5
10,19,19,5
11,19,19,5
13,19,19,5
18,0,19,6
1,19,19,6
4,19,19,6
6,19,19,6
8,19,19,6
10,19,19,6
11,19,19,6
13,19,19,6
4,0,19,7
5,0,19,7
15,0,19,7
3,19,19,7
4,19,19,7
7,19,19,7
12,19,19,7
16,19,19,7
8,0,19,8
9,0,19,8
1,19,19,8
7,19,19,8
8,19,19,8
10,19,19,8
16,19,19,8
1,0,19,9
2,0,19,9
4,0,19,9
7,0,19,9
9,0,19,9
10,0,19,9
4,19,19,9
5,19,19,9
6,19,19,9
7,19,19,9
8,19,19,9
9,19,19,9
12,19,19,9
16,19,19,9
0,0,19,10
1,0,19,10
3,0,19,10
5,0,19,10
6,0,19,10
8,0,19,10
10,0,19,10
0,19,19,10
1,19,19,10
2,19,19,10
4,19,19,10
5,19,19,10
7,19,19,10
8,19,19,10
9,19,19,10
10,19,19,10
15,19,19,10
16,19,19,10
0,0,19,11
1,0,19,11
2,0,19,11
3,0,19,11
5,0,19,11
7,0,19,11
8,0,19,11
9,0,19,11
10,0,19,11
11,0,19,11
12,0,19,11
16,0,19,11
1,19,19,11
2,19,19,11
3,19,19,11
4,19,19,11
5,19,19,11
7,19,19,11
9,19,19,11
14,19,19,11
15,19,19,11
16,19,19,11
0,0,19,12
1,0,19,12
2,0,19,12
4,0,19,12
5,0,19,12
6,0,19,12
7,0,19,12
8,0,19,12
12,0,19,12
16,0,19,12
0,19,19,12
3,19,19,12
4,19,19,12
5,19,19,12
13,19,19,12
14,19,19,12
15,19,19,12
16,19,19,12
0,0,19,13
2,0,19,13
3,0,19,13
4,0,19,13
5,0,19,13
6,0,19,13
8,0,19,13
9,0,19,13
10,0,19,13
11,0,19,13
12,0,19,13
13,19,19,13
15,19,19,13
0,0,19,14
1,0,19,14
2,0,19,14
3,0,19,14
4,0,19,14
6,0,19,14
7,0,19,14
9,0,19,14
10,0,19,14
11,0,19,14
12,0,19,14
12,19,19,14
15,19,19,14
0,0,19,15
1,0,19,15
2,0,19,15
8,0,19,15
9,0,19,15
10,0,19,15
11,0,19,15
12,0,19,15
16,0,19,15
10,19,19,15
11,19,19,15
12,19,19,15
0,0,19,16
2,0,19,16
3,0,19,16
4,0,19,16
5,0,19,16
11,0,19,16
13,0,19,16
16,0,19,16
0,19,19,16
1,19,19,16
13,19,19,16
14,19,19,16
0,0,19,17
1,0,19,17
3,0,19,17
4,0,19,17
5,0,19,17
6,0,19,17
8,0,19,17
12,0,19,17
13,0,19,17
14,0,19,17
17,0,19,17
11,19,19,17
18,19,19,17
0,0,19,18
1,0,19,18
2,0,19,18
3,0,19,18
4,0,19,18
5,0,19,18
6,0,19,18
7,0,19,18
8,0,19,18
12,0,19,18
13,0,19,18
17,0,19,18
18,19,19,18
0,0,9,19
0,0,12,19
0,0,14,19
0,0,15,19
0,0,16,19
0,0,19,19
1,0,9,19
1,0,10,19
1,0,11,19
1,0,12,19
1,0,13,19
1,0,18,19
2,0,8,19
2,0,9,19
2,0,10,19
2,0,12,19
2,0,13,19
2,0,14,19
2,0,18,19
2,0,19,19
3,0,7,19
3,0,8,19
3,0,9,19
3,0,10,19
3,0,11,19
3,0,12,19
3,0,13,19
3,0,18,19
3,0,19,19
0,19,4,0
4,0,6,19
4,0,7,19
4,0,8,19
4,0,9,19
4,0,10,19
4,0,12,19
4,0,15,19
4,0,16,19
4,0,17,19
4,0,18,19
4,0,19,19
5,0,5,19
5,0,6,19
5,0,9,19
5,0,11,19
5,0,13,19
5,0,14,19
5,0,15,19
5,0,16,19
5,0,17,19
5,0,18,19
5,0,19,19
3,19,6,0
4,19,6,0
5,19,6,0
6,0,6,19
6,0,7,19
6,0,8,19
6,0,9,19
6,0,10,19
6,0,13,19
6,0,17,19
6,0,19,19
0,19,7,0
3,19,7,0
4,19,7,0
5,19,7,0
6,19,7,0
7,0,7,19
7,0,10,19
7,0,11,19
7,0,12,19
7,0,16,19
7,0,17,19
7,0,18,19
7,0,19,19
2,19,8,0
3,19,8,0
4,19,8,0
5,19,8,0
6,19,8,0
8,0,9,19
8,0,10,19
8,0,11,19
8,0,12,19
8,0,16,19
8,0,17,19
8,0,18,19
8,0,19,19
1,19,9,0
2,19,9,0
3,19,9,0
4,19,9,0
5,19,9,0
6,19,9,0
8,19,9,0
9,0,9,19
9,0,10,19
9,0,11,19
9,0,15,19
9,0,16,19
9,0,17,19
9,0,18,19
0,19,10,0
1,19,10,0
2,19,10,0
3,19,10,0
4,19,10,0
5,19,10,0
7,19,10,0
8,19,10,0
9,19,10,0
10,0,14,19
10,0,15,19
10,0,16,19
10,0,17,19
10,0,18,19
0,19,11,0
1,19,11,0
6,19,11,0
7,19,11,0
8,19,11,0
9,19,11,0
11,0,13,19
11,0,14,19
11,0,15,19
11,0,16,19
11,0,17,19
11,0,18,19
11,0,19,19
1,19,12,0
3,19,12,0
4,19,12,0
5,19,12,0
6,19,12,0
7,19,12,0
12,0,14,19
12,0,15,19
12,0,16,19
12,0,17,19
12,0,18,19
0,19,13,0
1,19,13,0
2,19,13,0
3,19,13,0
4,19,13,0
6,19,13,0
7,19,13,0
11,19,13,0
12,19,13,0
13,0,13,19
13,0,14,19
13,0,15,19
13,0,16,19
13,0,17,19
13,0,18,19
13,0,19,19
0,19,14,0
1,19,14,0
2,19,14,0
5,19,14,0
6,19,14,0
7,19,14,0
10,19,14,0
11,19,14,0
12,19,14,0
13,19,14,0
14,0,14,19
14,0,15,19
14,0,16,19
14,0,17,19
14,0,18,19
0,19,15,0
2,19,15,0
4,19,15,0
5,19,15,0
6,19,15,0
9,19,15,0
10,19,15,0
11,19,15,0
12,19,15,0
14,19,15,0
15,0,15,19
15,0,16,19
15,0,17,19
0,19,16,0
1,19,16,0
3,19,16,0
4,19,16,0
5,19,16,0
6,19,16,0
7,19,16,0
8,19,16,0
9,19,16,0
10,19,16,0
13,19,16,0
14,19,16,0
15,19,16,0
16,0,16,19
0,19,17,0
4,19,17,0
8,19,17,0
9,19,17,0
12,19,17,0
13,19,17,0
14,19,17,0
15,19,17,0
1,19,18,0
3,19,18,0
4,19,18,0
5,19,18,0
7,19,18,0
8,19,18,0
11,19,18,0
12,19,18,0
13,19,18,0
14,19,18,0
1,19,19,0
3,19,19,0
8,19,19,0
9,19,19,0
10,19,19,0
11,19,19,0
12,19,19,0
